date,delegator,sum_votes,how_many_prep_voted,raffle_tickets,total_votes,total_votes,total_votes,total_votes,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep,vote_percentages_per_prep
2021-02-27,hx4c503680cb38fc18647e0206a437889589880ac6,2491.1831,21,2,97.9463,158.0785,122.4328,118.62776666666667,3.93172%,6.34552%,4.91464%,4.76190%
2021-02-27,hx4ae7feb3de7274dc6630d4046868574d25fd8bdf,582.0327,21,2,12.0,50.730000000000004,20.0,27.715842857142857,2.06174%,8.71601%,3.43623%,4.76190%
2021-02-27,hx23c7091c5c63676d0667653d2c1a0791cf9236d2,884.3240000000003,20,2,44.2,44.523999999999994,44.2,44.216200000000015,4.99817%,5.03481%,4.99817%,5.00000%
2021-02-27,hx7f02efbae58798bb1c5b42c16aa85fbbc4c8db41,13789.759399999999,20,2,0.999999999998181,13770.7594,1.0,689.4879699999999,0.00725%,99.86222%,0.00725%,5.00000%
2021-02-27,hx1cd1e371a8f885f68799aa837e287c5c442e9adb,49999.99999999999,20,2,100.0,32048.0365,651.71075,2499.9999999999995,0.20000%,64.09607%,1.30342%,5.00000%
2021-02-27,hx18e6ff393f3e2d47649494b0708141e87d46d98f,88.10000000000001,20,2,4.405,4.405,4.405,4.405,5.00000%,5.00000%,5.00000%,5.00000%
2021-02-27,hx1981b2bb0372a61b0c772cc6738e1305ec2598ff,11799.497500000003,20,2,588.6197,590.0462,590.0462,589.9748750000001,4.98851%,5.00060%,5.00060%,5.00000%
2021-02-27,hx2198ea3011674ed11aa4f2d25589df46176f4b83,22059.086000000007,20,2,1102.9542,1102.9544,1102.9543,1102.9543000000003,5.00000%,5.00000%,5.00000%,5.00000%
2021-02-27,hx63e274f17d8d74dadaa7d04fc35ddd791ab9a90d,11991.063800000002,20,2,589.5400999999999,604.3263,599.38635,599.5531900000001,4.91650%,5.03981%,4.99861%,5.00000%
2021-02-27,hx6017e7e70f316db3dc5eeeb955fc9fe9713a4bb2,6963.205,20,2,0.9999999999995453,5000.0,1.0,348.16025,0.01436%,71.80601%,0.01436%,5.00000%
2021-02-27,hx3f0dcd30a1bbf88f9fddd6c86b8af7bd76fa65ac,1852.1936999999998,20,2,54.8977,128.3431,92.2259,92.60968499999998,2.96393%,6.92925%,4.97928%,5.00000%
2021-02-27,hx69b2050d3976d5115e1452e078b987a63ee7e411,1148.8457999999998,20,2,56.435599999999994,68.4851,56.888999999999996,57.44228999999999,4.91237%,5.96121%,4.95184%,5.00000%
2021-02-27,hx26907c177186f27613f85431237f3d68cf303528,57053.000000000015,20,2,2852.6499999999996,2852.65,2852.65,2852.6500000000005,5.00000%,5.00000%,5.00000%,5.00000%
2021-02-27,hxc0375f571730bebf67ee22092184f4765ba13f0a,26285.499323977194,20,2,1021.0444263059054,3088.1553163263543,1120.7852250408146,1314.2749661988596,3.88444%,11.74851%,4.26389%,5.00000%
2021-02-27,hxe67b818b6ab2967afc6ede848658c66802b8ab9c,804.3983000000004,20,2,40.2199,40.2202,40.2199,40.21991500000002,5.00000%,5.00004%,5.00000%,5.00000%
2021-02-27,hxe46fa4aa6d20d1ee400654fd5f328632ed319f0b,2016.9656999999997,20,2,9.3244,727.1451,26.8803,100.84828499999999,0.46230%,36.05144%,1.33271%,5.00000%
2021-02-27,hxbd80528745cf75e700c37f6235ffa4c6c16ef3b1,2070.3477000000003,20,2,41.1592,319.5552,61.739000000000004,103.51738500000002,1.98803%,15.43486%,2.98206%,5.00000%
2021-02-27,hxda0c8d3a5434b377d194026b448497f163f5af71,2329.2756000000004,20,2,2.0,593.9299,5.40985,116.46378000000001,0.08586%,25.49848%,0.23225%,5.00000%
2021-02-27,hxd8f013ccbd5205cf103067a73c0a0b078c6a825a,20000.0,20,2,200.0,16200.0,200.0,1000.0,1.00000%,81.00000%,1.00000%,5.00000%
2021-02-27,hxcb95e7390d67723f0cd7830aaa56a248763817d8,364.1009,20,2,17.999999999999993,19.5581,18.0,18.205045000000002,4.94368%,5.37162%,4.94368%,5.00000%
2021-02-27,hx9e875fb3831aed7d4061c0f9ccab13ae999b2e5e,984.8202000000002,20,2,38.4704,50.4986,49.6573,49.24101000000001,3.90634%,5.12770%,5.04227%,5.00000%
2021-02-27,hx9b23ae881a664b2dab4e32f6185f65db251a21bf,4179.279300000001,20,2,208.9639,208.9641,208.96400000000003,208.96396500000006,5.00000%,5.00000%,5.00000%,5.00000%
2021-02-27,hx9aa0f005a4109dea64a3c7406b7ad6461830e8d2,5076.629400000001,20,2,253.304,263.8534,253.304,253.83147000000002,4.98961%,5.19741%,4.98961%,5.00000%
2021-02-27,hxfc1d91e591c20c2546f3f5b073d6a2379335169e,502.5192000000002,20,2,15.049199999999999,205.29960000000003,15.093,25.12596000000001,2.99475%,40.85408%,3.00347%,5.00000%
2021-02-27,hx857353391e454d7fc60f4879224aade697602877,335.15999999999997,20,2,6.7032,23.4613,16.758,16.758,2.00000%,7.00003%,5.00000%,5.00000%
2021-02-27,hxfcc02982dae53c470274fd91d00c555643963913,1791.0756999999994,20,2,89.55370000000002,89.5539,89.5538,89.55378499999998,5.00000%,5.00001%,5.00000%,5.00000%
2021-02-27,hx913399911d719b0ae91071c4c9017f0f1e8ca8f0,1031.0480887383144,20,2,9.9898,115.42798873831428,49.94925,51.55240443691572,0.96890%,11.19521%,4.84451%,5.00000%
2021-02-27,hxfdd1394a75f0d8fce654ed34ce3e50d7bec9187f,1792.9792999999995,20,2,88.8104,89.6931,89.6931,89.64896499999998,4.95323%,5.00246%,5.00246%,5.00000%
2021-02-27,hxb17745d715f488307816fb9d2861bc2d08c39e5c,1034.0,20,2,31.02,103.4,51.7,51.7,3.00000%,10.00000%,5.00000%,5.00000%
2021-02-27,hx20268fdf7c282d97b5a91441bb6d3f218dc49f9c,168.82949999999994,19,1,3.9872,16.232,8.482000000000001,8.885763157894734,2.36167%,9.61443%,5.02400%,5.26316%
2021-02-27,hx602d61e653c7bc72581e076ede13a18f5ab2f1b0,14717.372200000002,19,1,82.78880000000004,9153.3701,237.70920000000007,774.5985368421053,0.56252%,62.19432%,1.61516%,5.26316%
2021-02-27,hxb8422e1350a2cac09a138e406b3968e422fc36b0,52997.3524,19,1,159.4716,8243.011600000002,632.3989999999976,2789.3343368421056,0.30090%,15.55363%,1.19327%,5.26316%
2021-02-27,hxa958a5f7df4a4188fa21e3ecee692cf9d156e74e,22445.165199999992,19,1,226.7189,2493.9072,1133.5943,1181.324484210526,1.01010%,11.11111%,5.05051%,5.26316%
2021-02-27,hx40bc58ea43241b88e13e3e2b54db0eefa73108fd,147978.3437,19,1,291.0607,30647.567699999996,5362.606099999999,7788.333878947368,0.19669%,20.71085%,3.62391%,5.26316%
2021-02-27,hxd7ce6fc51b31e118f374f8ab5b3afec87b78153d,806.9842,19,1,14.121,177.91179999999997,26.771300000000004,42.472852631578945,1.74985%,22.04650%,3.31745%,5.26316%
2021-02-27,hx3f133cdf56a93b43bca05939d12d4996a98996ab,8505.427907072471,19,1,126.98820100310539,755.0043000000002,700.0,447.65410037223535,1.49303%,8.87674%,8.23004%,5.26316%
2021-02-27,hxd57953ba157721028b3fedbc7c067ed555c85e01,78033.3252,19,1,40.0,36753.3252,200.0,4107.017115789474,0.05126%,47.09952%,0.25630%,5.26316%
2021-02-27,hxc7b808aaa9c8582cd5adc39be974df20a55c55e0,76801.02289999998,19,1,5.0,76646.0229,10.0,4042.159099999999,0.00651%,99.79818%,0.01302%,5.26316%
2021-02-27,hx02d9625fede24e2378ab6e96cf354cb350992c65,5187.0854,18,1,121.22969999999998,451.8808,301.2539,288.1714111111111,2.33714%,8.71165%,5.80777%,5.55556%
2021-02-27,hxa46a4f1289d4f2ba284c10cb1a199d5dc26b1d1d,250423.6196,18,1,5000.0,30000.0,10000.0,13912.423311111112,1.99662%,11.97970%,3.99323%,5.55556%
2021-02-27,hxcde089e8e6016abf80d51b2161eb658c677829d7,106110.6831,18,1,9.999999999992724,105940.68310000001,10.0,5895.03795,0.00942%,99.83979%,0.00942%,5.55556%
2021-02-27,hxe3a14e23df98f119c7fcac5baf72571d501a25e5,547.5201000000001,18,1,9.1293,104.6277,15.504150000000001,30.417783333333336,1.66739%,19.10938%,2.83170%,5.55556%
2021-02-27,hxc6bdf332de359c46f3bedbb1776ce0f8ce78a1b6,809338.7458,18,1,99.99999999999272,773728.6028,100.00000000000546,44963.26365555556,0.01236%,95.60009%,0.01236%,5.55556%
2021-02-27,hx442f62bda2157037af839c7075f43f16b2d4cc91,24155.6088,18,1,5.0,11858.7179,30.0,1341.9782666666667,0.02070%,49.09302%,0.12419%,5.55556%
2021-02-27,hx3b6b3693f4945a585acd7d26a2e8801f5206b7ca,2545.3845,18,1,74.79860000000001,227.4164,138.0986,141.41025000000002,2.93860%,8.93446%,5.42545%,5.55556%
2021-02-27,hx81f933da3f0ef5fe89887e06cb3b2f80aba4010b,6103.513800000001,18,1,259.3014,500.0,309.30140000000006,339.08410000000003,4.24840%,8.19200%,5.06760%,5.55556%
2021-02-27,hxf819c5e1cc4b3e48aab63cacf87b2f723d01ec7d,50282.6728,18,1,500.0,7868.6042,3000.0,2793.481822222222,0.99438%,15.64874%,5.96627%,5.55556%
2021-02-27,hxc4017a4206d87b195d036cb9a1690b782309db4d,34957.778099999996,17,1,1217.7946000000002,2500.0000000000014,2499.999999999999,2056.339888235294,3.48362%,7.15148%,7.15148%,5.88235%
2021-02-27,hx5e46559dcbaf2107e562e3e5832ed7b384c8debe,32174.653100000003,17,1,1000.0,13077.157000000001,1000.0,1892.6266529411766,3.10804%,40.64428%,3.10804%,5.88235%
2021-02-27,hx3b4d5658cdd5ef6b4bc3f61322907ea89fbdd6d8,32411.8546,17,1,96.96349999999863,2593.3456,2048.212399999998,1906.579682352941,0.29916%,8.00123%,6.31933%,5.88235%
2021-02-27,hx39bf85d894a63042132c3e521b07e787fc0a015f,2911.0683,17,1,28.7508,316.2595,176.7896,171.2393117647059,0.98764%,10.86404%,6.07301%,5.88235%
2021-02-27,hx383cfb688c5ac2a53ffb1fde1d360f569dc1e0d8,1997.8954999999999,17,1,56.9991,170.9973,120.1898,117.52326470588234,2.85296%,8.55887%,6.01582%,5.88235%
2021-02-27,hx4ae2b9bd8264a9fe4090fcdc917538c860020838,4224.551919135172,17,1,22.66764361349409,1409.3496321489833,199.99999999999994,248.50305406677484,0.53657%,33.36093%,4.73423%,5.88235%
2021-02-27,hx41f2164231739b24f38bd7384af20b55ac82b044,12998.988381999998,17,1,354.4258315871752,1537.7804106759781,573.331982015424,764.6463754117646,2.72656%,11.83000%,4.41059%,5.88235%
2021-02-27,hx44a17a00d1641f939c78d95dc6b1807de266ecbc,59322.55410000001,17,1,587.1844,10152.528199999999,2935.4970000000003,3489.5620058823533,0.98982%,17.11411%,4.94837%,5.88235%
2021-02-27,hxc30aabbc541d3ad4019aa5675fc553549852130e,9182.080399999999,17,1,188.5989,1393.4814999999999,500.0,540.1223764705882,2.05399%,15.17610%,5.44539%,5.88235%
2021-02-27,hx91b9df44a0679a85ff83199b5f66529a45bf2dbb,3134.6762999999996,17,1,120.6441,428.2740999999999,151.3103,184.39272352941174,3.84869%,13.66247%,4.82698%,5.88235%
2021-02-27,hxac362b78a8ae5509660b50063cc3681679e6f68d,24051.7755,17,1,937.3789,2027.5797,1559.6767,1414.8103235294118,3.89734%,8.43006%,6.48466%,5.88235%
2021-02-27,hx9fb24c3d2bb7231a1a5f5b55aab253c77b97b664,21617.79899999999,17,1,0.999999999996362,21601.799,1.0,1271.6352352941171,0.00463%,99.92599%,0.00463%,5.88235%
2021-02-27,hx7c3bc0146bcefe7151c6a245e565b7739056d98a,142031.66970000003,17,1,99.99999999998181,140431.66970000003,100.0,8354.804100000001,0.07041%,98.87349%,0.07041%,5.88235%
2021-02-27,hx6b9dcbd1234b5f5317b04fc4bcfb31930d0d4895,573.8751,17,1,10.0,86.1359,34.4542,33.75735882352941,1.74254%,15.00952%,6.00378%,5.88235%
2021-02-27,hx6de349dbe155a21ee96dcf194d65f67f50ad2a74,31442.3538,17,1,727.8233999999995,2749.4356,1800.0,1849.5502235294118,2.31479%,8.74437%,5.72476%,5.88235%
2021-02-27,hx87455c62c2ef3f37496fb2fef0df86fdadada87c,168278.2677,17,1,8278.2677,10000.0,10000.0,9898.721629411764,4.91939%,5.94254%,5.94254%,5.88235%
2021-02-27,hx171d08d1081c49e284a719ff2de6f4570a0ab75b,4000.0,17,1,35.6769,322.2744,258.6521,235.2941176470588,0.89192%,8.05686%,6.46630%,5.88235%
2021-02-27,hxe435f4d411b38115de401ab748d78aefb901fd8b,69303.9908,17,1,0.0,8477.681499999999,2287.0221,3647.578463157895,0.00000%,12.23260%,3.29999%,5.26316%
2021-02-27,hx10e196b23d1b042a6a1ff67931598458f8cef7f5,6160.230299999997,17,1,30.0813,1417.0531,111.3436,362.36648823529396,0.48831%,23.00325%,1.80746%,5.88235%
2021-02-27,hxfe2f588907a9e4a0537ed2ec4c83839ddefaaeaa,14128.0,17,1,528.0,850.0000000000001,850.0,831.0588235294117,3.73726%,6.01642%,6.01642%,5.88235%
2021-02-27,hxa7b3f39a318d7242dc06908deda20676609d2630,1830.0628,16,1,3.741,287.0091,147.0,114.378925,0.20442%,15.68302%,8.03251%,6.25000%
2021-02-27,hxfb9df0e5be7158e607e4d8d176349065f4cd6d3c,1851.0677,16,1,71.0677,120.0,120.0,115.69173125,3.83928%,6.48275%,6.48275%,6.25000%
2021-02-27,hxd1e2295ae14539c84d61bf1fa1239252a8083ab6,15149.4628,16,1,300.0,5467.3465,600.0,946.841425,1.98027%,36.08938%,3.96054%,6.25000%
2021-02-27,hxd32087b5cb414cca8af65d10efa339e72fc105d5,28122.19251676059,16,1,50.222663261773,8618.894515164899,200.54727650811293,1757.637032297537,0.17859%,30.64802%,0.71313%,6.25000%
2021-02-27,hxe3dd8785da38941b2d6893b027502a586be5edb1,2422.4021000000002,16,1,27.7731,360.1785,153.41344999999998,151.40013125000002,1.14651%,14.86865%,6.33311%,6.25000%
2021-02-27,hx5b038a80b468ed9b581f666bbcd01316f4782ba3,16595.961,16,1,192.7489,2087.5647000000004,1145.4927000000002,1037.2475625,1.16142%,12.57875%,6.90224%,6.25000%
2021-02-27,hx59c8c1240d91dbfe0d8a71095d0047c59a1fff1e,36155.11170000001,16,1,5.0,22544.048100000007,5.5318000000000005,2259.6944812500005,0.01383%,62.35370%,0.01530%,6.25000%
2021-02-27,hx516821530e04f3b9b5866581a594f649fef926a9,6027.214941784906,16,1,71.50928078329558,2845.254617707577,126.97169953259572,376.7009338615566,1.18644%,47.20679%,2.10664%,6.25000%
2021-02-27,hx1a3690342bc1fbabae3362b56059d17b69b40915,3960.0,16,1,200.0,960.0,200.0,247.5,5.05051%,24.24242%,5.05051%,6.25000%
2021-02-27,hx15d0bf04972e2c38a1eeba354de68e528f250c13,469.33830000000006,16,1,27.0772,54.1545,27.0772,29.333643750000004,5.76923%,11.53848%,5.76923%,6.25000%
2021-02-27,hx20b552239c2a65a5c5add74ec36a4f647c72a5d3,59419.79609999999,16,1,233.76470000000063,18002.8102,1158.6943999999996,3713.7372562499995,0.39341%,30.29766%,1.95001%,6.25000%
2021-02-27,hx9b7a327acaa261572c77722c44a4090f16dc4c98,104189.07499999998,16,1,104.8658,11465.2352,5915.68475,6511.817187499999,0.10065%,11.00426%,5.67784%,6.25000%
2021-02-27,hx980c88105afbc6dec15d6e44bea29289c2ab6683,1335.8238000000001,16,1,50.0,100.0,100.0,83.48898750000001,3.74301%,7.48602%,7.48602%,6.25000%
2021-02-27,hx82a8319354bbdf73087c60a019563c980061f592,33988.884600000005,16,1,708.9929000000004,4590.9636,1730.7436,2124.3052875000003,2.08596%,13.50725%,5.09209%,6.25000%
2021-02-27,hx9303ad305fa3f55f6555ece02867e1e7a9a86ae2,10075.859283345393,16,1,0.0,1205.7729350839002,475.6555911284549,592.6976049026702,0.00000%,11.96695%,4.72074%,5.88235%
2021-02-27,hx87d6c4d3e40401429a8acbd15305736e30909d3e,5292.753,16,1,20.0,1755.6440999999995,20.0,330.7970625,0.37788%,33.17072%,0.37788%,6.25000%
2021-02-27,hx9624f97052215bc50da22b8b0c3d68ddf9acfe34,62800.08340000001,15,1,4101.0392999999995,4291.9457,4169.7259,4186.6722266666675,6.53031%,6.83430%,6.63968%,6.66667%
2021-02-27,hxa816475001458977137ca1ca9bb26cd4fc5e0aaf,21882.9158,15,1,882.9158,2500.0,1000.0,1458.8610533333333,4.03473%,11.42444%,4.56977%,6.66667%
2021-02-27,hx1858bb7d884b5a6a74ceaa63eca015ce184bc726,3524.8341627897858,15,1,19.8278,745.456031415983,171.75194644019751,234.98894418598573,0.56252%,21.14868%,4.87262%,6.66667%
2021-02-27,hxfe43e4d0782cc62ff4e9714771ae94d743e27234,14209.455399999999,15,1,123.101,2849.7027,771.9355,947.2970266666666,0.86633%,20.05497%,5.43255%,6.66667%
2021-02-27,hx182b03be0021c845a2f3b65b754a8d9f5b7671f7,40310.0,15,1,110.0,5000.0,2000.0,2687.3333333333335,0.27289%,12.40387%,4.96155%,6.66667%
2021-02-27,hx9f6c038dfbfd695a710f6eee60f0b91e2c8c5ea6,27999.999999999996,15,1,999.9999,4040.0,1640.0001,1866.6666666666665,3.57143%,14.42857%,5.85714%,6.66667%
2021-02-27,hxf915fdaadce5508559495cd3244b0136a127ca3a,18661.3289,15,1,718.1220999999999,3965.9934000000003,819.6794000000004,1244.0885933333334,3.84818%,21.25247%,4.39240%,6.66667%
2021-02-27,hxaa4c8bc23934787421737febb34a7a0b524d2da3,43461.00000000001,15,1,1562.0,3500.0,3200.0,2897.4000000000005,3.59403%,8.05320%,7.36292%,6.66667%
2021-02-27,hxa935054dfee9551a7fdde51954b568263e23d763,8609.798,15,1,228.20010000000002,715.1916999999999,661.9481999999999,573.9865333333333,2.65047%,8.30672%,7.68831%,6.66667%
2021-02-27,hx9c9d5309ef3381e7e5d9a79c11835c0b5636abcc,5964.9182,15,1,298.6125,1075.4675,306.9262,397.66121333333336,5.00615%,18.02988%,5.14552%,6.66667%
2021-02-27,hxf293f84ba6afe277f75ad341cef4732c518d3b85,4748.0,15,1,309.99999999999994,330.00000000000006,316.99999999999994,316.53333333333336,6.52906%,6.95029%,6.67650%,6.66667%
2021-02-27,hxa2dd94e7ec8eba63d69c62db8867a5ad0dc35d65,4943.7813,15,1,135.2824,620.7909,322.6449999999999,329.58542,2.73642%,12.55701%,6.52628%,6.66667%
2021-02-27,hx7616d8e5a76ac50c883393bd158df54578b61e73,26777.0,15,1,10.0,23577.0,50.0,1785.1333333333334,0.03735%,88.04945%,0.18673%,6.66667%
2021-02-27,hx49d49a4ae9a0a21ad72aadb4579c29817ed64075,11116.3822,15,1,77.9051,3865.8326999999995,345.69849999999997,741.0921466666666,0.70081%,34.77600%,3.10981%,6.66667%
2021-02-27,hx7c3cc3611ee50a8db0362a16abccbd208b70b22a,70069.3455,15,1,3497.0337000000004,5090.9208,4999.999999999999,4671.289699999999,4.99082%,7.26555%,7.13579%,6.66667%
2021-02-27,hx5e0d87a5c1f9ac96aa3770e3a76515e7fa52ed53,8125.5372,15,1,163.1301,910.7626,507.2581,541.70248,2.00762%,11.20864%,6.24276%,6.66667%
2021-02-27,hx6101f95d4b0cd2b1d4811e02e67873c06f912e7d,51599.0188,15,1,2301.8151000000003,3784.1037,3500.0,3439.9345866666667,4.46097%,7.33367%,6.78307%,6.66667%
2021-02-27,hx60683321bd7f965ef3f242b634bee40236568b8f,1050.7249,15,1,6.2278,132.00820000000002,80.0,70.04832666666667,0.59271%,12.56354%,7.61379%,6.66667%
2021-02-27,hxe0529dc2d947df2f83c341d1bdcfbf2758685a31,12056.4684,15,1,499.9999999999999,2500.0,500.0,803.76456,4.14715%,20.73576%,4.14715%,6.66667%
2021-02-27,hxdd3e1988cb579476efba6206819f7cd6af43f38d,66000.0,15,1,4000.0,5000.0,4000.0,4400.0,6.06061%,7.57576%,6.06061%,6.66667%
2021-02-27,hx8fe88d310fda6a48178ee3b43a7795cd3fc726d0,990.9532,15,1,19.819000000000003,138.7334,59.4572,66.06354666666667,1.99999%,14.00000%,6.00000%,6.66667%
2021-02-27,hx1d86a35e84216a1eb0724a9209b7dfae1a98fc0a,12682.162,15,1,306.49039999999997,1843.0561,842.8236000000002,845.4774666666667,2.41670%,14.53266%,6.64574%,6.66667%
2021-02-27,hx250858a62cd9fec535459cd61ca7b1d89984c8a9,537.1549,15,1,4.178999999999999,50.0,50.0,35.81032666666667,0.77799%,9.30830%,9.30830%,6.66667%
2021-02-27,hx82657db0db829d6b317327a788cd87cdaeba41a9,11371.3043,15,1,113.66300000000012,3616.5382,486.32629999999995,758.0869533333333,0.99956%,31.80408%,4.27679%,6.66667%
2021-02-27,hx39aa53c5d86727d19c5f6b4a1e1ad408399e797c,19938.6276,15,1,1143.8113,1594.2119,1218.9830000000002,1329.24184,5.73666%,7.99559%,6.11368%,6.66667%
2021-02-27,hx400caf02e3b3c233b959a26137b3d429475f59e0,4462.027599999999,15,1,177.4835,890.4192,217.1779,297.46850666666666,3.97764%,19.95548%,4.86725%,6.66667%
2021-02-27,hx3fe703490d6f0b30bf1e0aaf96bc7050597a943b,7010.4387,15,1,100.0,600.0000000000001,600.0,467.36258,1.42644%,8.55867%,8.55867%,6.66667%
2021-02-27,hx80d5d40ee80db11100e4beea7c6d07921e1dc87a,1231.3911,15,1,11.5881,250.45510000000002,53.4981,82.09274,0.94106%,20.33920%,4.34453%,6.66667%
2021-02-27,hx366b21ec146a5c6f300e57445b10fa1f9de87453,812.9769000000001,15,1,24.3979,99.7206,56.8507,54.198460000000004,3.00106%,12.26610%,6.99290%,6.66667%
2021-02-27,hx58ea6b037c513a177b99f643d58d29c0535eb7ef,20010.594999999998,14,1,500.0,2530.0433,1241.3982,1429.328214285714,2.49868%,12.64352%,6.20370%,7.14286%
2021-02-27,hx59dd298b92870d0badf098cba64b2fe1cc63017d,34669.3892,14,1,1000.0,4499.999999999999,3000.0,2476.3849428571425,2.88439%,12.97975%,8.65317%,7.14286%
2021-02-27,hx894cc3b9b4396d8dc414bb631de4c9f8c600b134,2436.7227,14,1,22.131800000000002,599.9999999999999,50.0,174.05162142857142,0.90826%,24.62324%,2.05194%,7.14286%
2021-02-27,hx6ecce2a91de4f75305f54666ab02acf0e6475a68,65.9999999988,14,1,4.714285714199999,4.7142857142,4.7142857142,4.714285714200001,7.14286%,7.14286%,7.14286%,7.14286%
2021-02-27,hx8e1c9e9a72d54632fb8769bbd9417d1af1be079b,10236.298299999999,14,1,99.99999999999984,7655.207899999999,100.00000000000009,731.1641642857142,0.97692%,74.78492%,0.97692%,7.14286%
2021-02-27,hx83c4477baf682ecfeef54f99a7bc2908c38fbdfa,17302.4527,14,1,110.14340000000001,2306.4915,1269.8339,1235.8894785714288,0.63658%,13.33043%,7.33904%,7.14286%
2021-02-27,hx77035912d806f04dad1a0d33ba6014effcc7fbc0,20089.0,14,1,0.0,3030.0,1000.0,837.0416666666666,0.00000%,15.08288%,4.97785%,4.16667%
2021-02-27,hx61c0addd91b6d127d2dff071020d1ce952519215,52083.6439,14,1,3132.61,4313.507,3744.6415500000003,3720.260278571429,6.01458%,8.28188%,7.18967%,7.14286%
2021-02-27,hx6b7419622d26660654bda093acfac417407f999d,10353.364300000001,14,1,653.5602,1034.4485,740.1414,739.5260214285715,6.31254%,9.99142%,7.14880%,7.14286%
2021-02-27,hx64da87c4f98555420aecb02fc655198d343cecaa,2875.3091999999997,14,1,28.7531,1207.6298,115.01235,205.37922857142854,1.00000%,42.00000%,4.00000%,7.14286%
2021-02-27,hx93aea0ed766e05ea3d0e14b99df441b6cd3e2c92,13214.372500000001,14,1,180.5773,2050.0,1013.0,943.8837500000001,1.36652%,15.51341%,7.66590%,7.14286%
2021-02-27,hxe04ad791700ffcb51229fa1cd94d9977f0b90d68,1156.2956,14,1,10.000000000000014,230.0,55.00000000000005,82.59254285714285,0.86483%,19.89111%,4.75657%,7.14286%
2021-02-27,hxe7d9234348665a612d61d35c99a4f5050d6c504d,3672.359894127151,14,1,23.931895323381728,935.1768958543666,206.76596205939273,262.3114210090822,0.65168%,25.46528%,5.63033%,7.14286%
2021-02-27,hxdb4560c55aa71727ec162a1d03ee1442b73b4ea9,10702.694000000001,14,1,639.9509,1176.8235,641.7183,764.478142857143,5.97934%,10.99558%,5.99586%,7.14286%
2021-02-27,hxfd5f76ed532423a8b94480897ddf54281b4e2071,10051.289999999999,14,1,89.991,1614.2813,674.93245,717.9492857142857,0.89532%,16.06044%,6.71488%,7.14286%
2021-02-27,hxf015f787653f3d0c61d49e451e0b987bf487a86b,5304.801800000001,14,1,264.9999999999999,1000.0000000000005,265.0,378.9144142857144,4.99547%,18.85085%,4.99547%,7.14286%
2021-02-27,hxf21441902d03b9d6d761f9522a3e73edb86309b6,3.9067999999986194,14,1,0.09999999999979536,1.999999999998181,0.10000000000001408,0.27905714285704425,2.55964%,51.19279%,2.55964%,7.14286%
2021-02-27,hxcecb02709dcd501ec985ca3925811def7f0eb10f,1120.0028,14,1,50.0,145.0028,75.0,80.00019999999999,4.46427%,12.94665%,6.69641%,7.14286%
2021-02-27,hxc470e81f360523fb6f427c4f270ade417788ca9c,78717.07149999999,14,1,9.999999999996362,60312.3048,10.0,5622.647964285714,0.01270%,76.61909%,0.01270%,7.14286%
2021-02-27,hxc5a8d4eff579a662083e7250db45137e97d7ed80,2884.1105,14,1,133.0501,290.1017,204.27435,206.00789285714285,4.61321%,10.05862%,7.08275%,7.14286%
2021-02-27,hx00241be51efd193c5e7908553e1aaeb53c1ecc2a,40275.0,14,1,135.0,4000.0,3000.0,2876.785714285714,0.33520%,9.93172%,7.44879%,7.14286%
2021-02-27,hx0064a529e3de2020d4ec88d4813a8c69e5b4673b,1503.6770199999999,14,1,37.377994543268365,405.9927861923813,65.76833694951434,107.40550142857141,2.48577%,27.00000%,4.37383%,7.14286%
2021-02-27,hx3479709481d63c7f48f87a6c4f8a74c022acc4aa,32327.230600000003,14,1,4.999999999999545,20129.4268,5.0,2309.0879,0.01547%,62.26771%,0.01547%,7.14286%
2021-02-27,hx35f4c940313d020a80e9ec6668106857146797e2,2398.3879,14,1,10.4287,1005.6277999999999,70.4661,171.31342142857144,0.43482%,41.92932%,2.93806%,7.14286%
2021-02-27,hx2b7fd14ca47f8f2e54bafd31b276e7be379b2162,12417.402499999998,14,1,177.7543,2203.1367999999998,977.93545,886.9573214285713,1.43149%,17.74233%,7.87552%,7.14286%
2021-02-27,hx57329ec0631fe5d867480ae1177041641016540e,5491.6366,14,1,274.5818,494.2473,384.41465,392.25975714285715,5.00000%,9.00000%,7.00000%,7.14286%
2021-02-27,hx1519adee01e1b793778c68c85a3bf6073b053380,14675.957500000004,14,1,1030.3769999999997,1177.6592,1030.377,1048.282678571429,7.02085%,8.02441%,7.02085%,7.14286%
2021-02-27,hx11817efb1525bd5bfb1bc1997d9f9c25769912ff,19667.9049,14,1,32.3348,2758.2115,1471.21675,1404.8503500000002,0.16440%,14.02392%,7.48029%,7.14286%
2021-02-27,hx17de469300d89a6c725084947f753589ca621e87,147368.6999,14,1,4578.9163,15618.211599999999,10143.7801,10526.335707142858,3.10712%,10.59805%,6.88327%,7.14286%
2021-02-27,hx099f80b0911a8d44d21053743334334dadb153ce,18953.8397,14,1,189.7166,5144.7111,572.5763,1353.845692857143,1.00094%,27.14337%,3.02090%,7.14286%
2021-02-27,hx0b525a95ddc8ee080671aa0d276119cdcec7c1dd,19.5458,14,1,1.0067,2.0666,1.326,1.3961285714285714,5.15047%,10.57312%,6.78407%,7.14286%
